,X,Y,Z,represx,represy,represz,repres,cat
move_o_fusionflare,3.7367180902410198,10.099917732774754,37.54793884347882,0.0003655889881113915,0.002670841461218817,0.036913450289586765,0.039949880738916976,MVO
move_n_fusionflare,-0.03326455273211423,-0.08991024687930316,-0.3342546484582682,0.00036558898811135497,0.002670841461218977,0.03691345028958674,0.03994988073891707,MVN
move_o_highjumpkick,17.74504771518859,-0.9224017084920728,-10.71420859122009,0.028064769912149498,7.583109731097044e-05,0.010231217980051116,0.038371818989511586,MVO
move_n_highjumpkick,-0.5377287186420772,0.027951566923999416,0.3246729876127299,0.028064769912149345,7.583109731095526e-05,0.0102312179800511,0.038371818989511405,MVN
move_o_flyingpress,16.99167180256137,-5.098495267994636,13.850021773127791,0.0025049185376189737,0.00022553057433423595,0.0016642642991160541,0.0043947134110692634,MVO
move_n_flyingpress,-0.05012292567127097,0.015039809050129083,-0.040855521454654264,0.0025049185376188215,0.00022553057433415824,0.0016642642991160541,0.004394713411069034,MVN
move_o_magiccoat,-7.217193420817362,25.66618656351331,-1.7181943610039923,0.04043559525495043,0.5113871902758395,0.002291773695770841,0.5541145592265607,MVO
move_n_magiccoat,1.904909787650681,-6.77434663944032,0.4535011138709428,0.040435595254950454,0.5113871902758393,0.002291773695770844,0.5541145592265606,MVN
move_o_irondefense,7.523259467248563,0.3300236945345524,-2.0943979966761903,0.044722993599991705,8.606152331765747e-05,0.0034660690707928976,0.04827512419410226,MVO
move_n_irondefense,-2.021174185230955,-0.08866308211376395,0.5626740886592749,0.0447229935999916,8.606152331766446e-05,0.0034660690707928963,0.04827512419410216,MVN
move_o_metalburst,24.299790276089645,-3.8459616935911463,-5.011461939111464,0.047221594696618026,0.0011828931236638745,0.002008465940149834,0.050412953760431735,MVO
move_n_metalburst,-0.66071937306588,0.1045729765628981,0.13626331556496435,0.04722159469661779,0.0011828931236638025,0.0020084659401498352,0.05041295376043143,MVN
move_o_crushclaw,21.91105263298659,-8.570720163081276,-0.5512603841417698,0.07431799187082312,0.011371090420100509,4.704148779011412e-05,0.08573612377871374,MVO
move_n_crushclaw,-1.1532132964729769,0.45109053489901163,0.029013704428514586,0.07431799187082293,0.011371090420100363,4.704148779011537e-05,0.0857361237787134,MVN
move_o_quiverdance,-20.68105767452562,-2.6512673151229174,24.50549871953542,0.014975705410961127,0.0002461210916050069,0.021026591999059693,0.03624841850162583,MVO
move_n_quiverdance,0.24620306755387714,0.03156270613241291,-0.29173212761351697,0.01497570541096125,0.0002461210916049642,0.02102659199905975,0.03624841850162596,MVN
move_o_ingrain,-12.78018495349433,-2.14073534468029,-4.946295747222465,0.023723039570881864,0.0006656133356519106,0.0035534991458229283,0.027942152052356704,MVO
move_n_ingrain,0.631120244617006,0.10571532566322095,0.244261518381356,0.02372303957088202,0.0006656133356518699,0.00355349914582292,0.02794215205235681,MVN
move_o_stunspore,-18.45892580209364,-2.684860410093465,1.4069193537604783,0.0366641257281779,0.0007756609133809846,0.00021299376628254788,0.03765278040784143,MVO
move_n_stunspore,0.6753265537351343,0.09822660036927011,-0.0514726592839202,0.036664125728178,0.0007756609133809368,0.00021299376628254986,0.037652780407841493,MVN
move_o_superfang,15.88097207266527,-1.4008282900723528,3.0984010835883113,0.039041064082473,0.0003037646901342171,0.0014860819310806928,0.04083091070368791,MVO
move_n_superfang,-0.8358406354034336,0.07372780474064733,-0.1630737412414901,0.03904106408247286,0.000303764690134194,0.0014860819310806939,0.040830910703687745,MVN
move_o_headcharge,10.165654317982154,-17.098069499975118,-3.73730629599329,0.0008965862199610492,0.002536387130192461,0.0001211821824576719,0.003554155532611182,MVO
move_n_headcharge,-0.0299871808790019,0.05043678318576483,0.011024502348062681,0.0008965862199609581,0.0025363871301922088,0.00012118218245766907,0.003554155532610836,MVN
move_o_rockblast,11.175648760013736,-13.567380281029056,-11.404874522891795,0.016954089394642154,0.024987394709057517,0.017656718943381045,0.05959820304708072,MVO
move_n_rockblast,-0.5157991735390942,0.6261867822013382,0.5263788241334676,0.01695408939464207,0.02498739470905728,0.017656718943381052,0.05959820304708041,MVN
move_o_iciclecrash,7.05000121367916,-8.983115726438538,-13.540462190911411,0.0021818488636030785,0.0035424217802716507,0.00804846867179558,0.01377273931567031,MVO
move_n_iciclecrash,-0.10522389871162777,0.13407635412594548,0.20209645061061815,0.0021818488636030186,0.003542421780271503,0.008048468671795591,0.013772739315670112,MVN
move_o_icywind,5.233905975227133,9.663325568412564,-6.159094020172038,0.038533438533593235,0.13135274571003697,0.053360464276535256,0.22324664852016546,MVO
move_n_icywind,-2.503172422934714,-4.621590489240797,2.94565366182141,0.03853343853359317,0.13135274571003724,0.05336046427653526,0.22324664852016568,MVN
move_o_secretsword,1.5651990024819102,-7.413988779927687,0.2745290436328959,2.1254970652180855e-05,0.00047689770630655556,6.538798871941037e-07,0.0004988065568459306,MVO
move_n_secretsword,-0.0046171062020100295,0.0218701733921145,-0.0008098201877077549,2.1254970652167014e-05,0.00047689770630644383,6.538798871942616e-07,0.0004988065568458051,MVN
move_o_seismictoss,15.977734076209703,9.419109138901295,-13.502710416664726,0.21615292950050688,0.07511910527808116,0.15437346628029458,0.4456455010588826,MVO
move_n_seismictoss,-4.599650718908852,-2.7115617218049217,3.887143907827725,0.21615292950050677,0.07511910527808138,0.1543734662802947,0.44564550105888284,MVN
move_o_tailglow,-14.101798011672797,7.617171473215941,-4.514211080319149,0.0017253228107063615,0.0005033949440601567,0.00017680115979243282,0.002405518914558951,MVO
move_n_tailglow,0.04159822422322518,-0.022469532369371104,0.01331625687409782,0.0017253228107064924,0.0005033949440602704,0.00017680115979243368,0.0024055189145591963,MVN
move_o_frenzyplant,4.920644979013684,-6.856666086433502,-1.2827302500491675,0.001062894952128726,0.002063822204602587,7.222989000839274e-05,0.0031989470467397056,MVO
move_n_frenzyplant,-0.07344246237333724,0.10233829979751197,0.019145227612674398,0.0010628949521286906,0.002063822204602472,7.222989000839487e-05,0.0031989470467395573,MVN
move_o_topsyturvy,-9.458541535122906,4.673996704920751,7.050786704472331,0.000776193024220411,0.00018953882697908978,0.0004313169629703579,0.0013970488141698588,MVO
move_n_topsyturvy,0.0279013024634909,-0.01378760089947384,-0.020798780839151487,0.0007761930242204964,0.00018953882697916164,0.0004313169629703617,0.0013970488141700197,MVN
move_o_sacredfire,0.5323641915667996,3.565692994143807,32.27345528787433,4.932329141360561e-06,0.00022126986648949676,0.01812697382907143,0.018353176024702288,MVO
move_n_sacredfire,-0.003150083973766621,-0.02109877511327951,-0.19096719105251075,4.9323291413561044e-06,0.00022126986648955034,0.018126973829071434,0.01835317602470234,MVN
move_o_hyperbeam,3.891205536406689,3.3894687788458446,2.1611109837290057,0.18145848041051116,0.13768042662670815,0.05597100029545228,0.3751099073326716,MVO
move_n_hyperbeam,-15.855210618492924,-13.810820546640544,-8.80572087400028,0.18145848041051113,0.13768042662670846,0.05597100029545232,0.3751099073326719,MVN
move_o_whirlwind,-0.560943299169791,-3.5340572337501577,27.007600593279946,6.0923889752472965e-05,0.0024182258082228983,0.14122828956231506,0.14370743926029042,MVO
move_n_whirlwind,0.03692730182622582,0.23264953576411407,-1.7779298196203097,6.0923889752477424e-05,0.0024182258082228406,0.14122828956231517,0.1437074392602905,MVN
move_o_fierydance,-10.841839102947223,-2.9699323785176337,45.63300213077569,0.0010198288663386692,7.652696801116933e-05,0.018066726387882794,0.019163082222232633,MVO
move_n_fierydance,0.03198182626238272,0.008760862473500719,-0.13461062575450067,0.0010198288663387685,7.65269680111236e-05,0.01806672638788286,0.01916308222223275,MVN
move_o_frustration,3.5041897537676987,2.51806167842048,1.6777990091041888,0.2562496538839184,0.1323185655228487,0.05874459632040627,0.4473128157271734,MVO
move_n_frustration,-24.863060633875556,-17.866247146888192,-11.904383445548767,0.25624965388391774,0.13231856552284896,0.05874459632040621,0.44731281572717285,MVN
move_o_thunderfang,18.212073952327756,-9.160904556337314,9.635111160716004,0.07742288460435587,0.019589676071504,0.021670253753350983,0.11868281442921085,MVO
move_n_thunderfang,-1.4454026946291854,0.7270559171696256,-0.7646913619615879,0.07742288460435572,0.01958967607150387,0.021670253753351007,0.1186828144292106,MVN
move_o_retaliate,10.021980405559901,3.3509891812077894,-2.4121486750755254,0.10158437501395162,0.011357058577699768,0.005884749210278651,0.11882618280193004,MVO
move_n_retaliate,-3.4462936572478693,-1.1523164378066342,0.8294740503224143,0.10158437501395148,0.011357058577699825,0.005884749210278655,0.11882618280192996,MVN
move_o_memento,-7.067100394458556,14.709316099996999,-1.7565165546606027,0.007731255106092372,0.03349287618105771,0.0004776084221047649,0.041701739709254844,MVO
move_n_memento,0.37195265233992514,-0.7741745315787919,0.09244823971897964,0.007731255106092418,0.03349287618105792,0.00047760842210477054,0.041701739709255115,MVN
move_o_fellstinger,-1.5069434598206375,-9.020938059915279,4.24673130680428,0.00011998301819810743,0.004299612019064507,0.0009528739058924702,0.005372468943155085,MVO
move_n_fellstinger,0.02707084059558168,0.16205277951943314,-0.07628858634977786,0.00011998301819811959,0.004299612019064349,0.0009528739058924799,0.005372468943154948,MVN
move_o_lastresort,1.500344640648328,15.678096718731322,1.5716256402779216,0.001035890014738086,0.11311449549026695,0.0011366579536437884,0.11528704345864882,MVO
move_n_lastresort,-0.23474780091776398,-2.4530355410259923,-0.24590061038361977,0.0010358900147380717,0.11311449549026723,0.0011366579536437826,0.11528704345864908,MVN
move_o_doublehit,10.858927708316802,-5.417352500874809,1.7010874326574874,0.016006739046305344,0.00398385178082366,0.0003928097448251425,0.020383400571954147,MVO
move_n_doublehit,-0.5011812788453897,0.25003165388652693,-0.07851172766111475,0.016006739046305257,0.003983851780823571,0.00039280974482514176,0.02038340057195397,MVN
move_o_reversal,16.213109539039433,-5.339982949639713,-3.002034180457387,0.08310540707531419,0.009015221218438403,0.00284923265262438,0.09496986094637697,MVO
move_n_reversal,-1.7427772468674294,0.5740046818830934,0.3226942278667551,0.08310540707531408,0.00901522121843832,0.002849232652624384,0.09496986094637677,MVN
move_o_blazekick,22.040548810154327,-3.305224478441481,1.5909381817635455,0.021325100608112147,0.00047956579687834705,0.0001111099340734457,0.021915776339063938,MVO
move_n_blazekick,-0.3289634150769285,0.049331708633451765,-0.023745345996470324,0.021325100608111915,0.0004795657968782853,0.00011110993407344096,0.021915776339063643,MVN
move_o_endure,4.293607132028615,2.038950794270981,2.385039424893588,0.18834583676124983,0.04247417067124585,0.05811691359869789,0.28893692103119356,MVO
move_n_endure,-14.914635300730975,-7.08267118009921,-8.284873791735619,0.18834583676124966,0.042474170671246,0.05811691359869786,0.2889369210311935,MVN
move_o_barrier,-0.2771179847039057,16.6763567580536,-11.43942072439052,1.1153867457713079e-05,0.040392283910222454,0.01900658627590647,0.059410024053586634,MVO
move_n_barrier,0.013684838750812,-0.8235237905211683,0.5649096654020009,1.1153867457716084e-05,0.04039228391022274,0.019006586275906474,0.05941002405358693,MVN
move_o_spikyshield,10.899628651157206,-2.773524050798119,-14.799907126882466,0.002067558383799621,0.00013387461991569012,0.003811995317861902,0.006013428321577213,MVO
move_n_spikyshield,-0.06449484408968628,0.016411384915962668,0.08757341495196747,0.0020675583837995344,0.00013387461991564868,0.0038119953178619172,0.0060134283215771,MVN
move_o_volttackle,0.9193682613787377,9.712094481406652,-10.51943695506773,7.333315981524908e-06,0.0008183652543446928,0.0009600776839462464,0.001785776254272464,MVO
move_n_volttackle,-0.0027120007710272342,-0.028649246257839378,0.031030787478076027,7.333315981516856e-06,0.0008183652543448451,0.0009600776839462555,0.0017857762542726175,MVN
move_o_heatcrash,27.700917427832312,-7.7937828550499235,-2.312601538895896,0.006657477237060316,0.0005270089466568558,4.6400536853232547e-05,0.007230886720570404,MVO
move_n_heatcrash,-0.08171362073106736,0.02299050989689988,0.006821833448070358,0.006657477237060095,0.0005270089466567395,4.640053685323081e-05,0.007230886720570065,MVN
move_o_technoblast,-5.126413746587157,7.221881072450999,27.500579476420068,0.0002280072696616186,0.0004525036111801732,0.0065615293383559595,0.007242040219197751,MVO
move_n_technoblast,0.015122164444211411,-0.021303483989533523,-0.08112265332277308,0.00022800726966166421,0.0004525036111802819,0.006561529338355965,0.007242040219197911,MVN
move_o_mirrorcoat,0.013281337026114226,10.703957364687316,-12.205308946095496,3.070812122799545e-08,0.019946118398715726,0.025933862588630553,0.0458800116954675,MVO
move_n_mirrorcoat,-0.0007861227523231415,-0.6335675698724604,0.7224326167470849,3.070812122788792e-08,0.019946118398715892,0.025933862588630525,0.04588001169546764,MVN
move_o_morningsun,-8.334786823446187,3.7479278760285926,22.455907906812726,0.006831355134232297,0.001381339147175365,0.04958828713670548,0.05780098141811314,MVO
move_n_morningsun,0.27867068406659146,-0.12531065846904388,-0.7508054315347723,0.006831355134232375,0.0013813391471754262,0.04958828713670552,0.057800981418113316,MVN
move_o_perishsong,-1.6322718645974912,19.679080295837835,1.5148202874707253,0.00028669061405558376,0.041671398991036356,0.0002469168403873258,0.04220500644547927,MVO
move_n_perishsong,0.05971726333893393,-0.719966352286753,-0.05542025441966075,0.00028669061405559634,0.04167139899103667,0.00024691684038732626,0.042205006445479594,MVN
move_o_meanlook,-5.029832569799034,15.558760090536804,1.711773688893059,0.004898428261888579,0.0468705082671262,0.0005673386723374304,0.05233627520135221,MVO
move_n_meanlook,0.3311175045949224,-1.0242443946748399,-0.11268729613402584,0.004898428261888626,0.04687050826712648,0.0005673386723374302,0.05233627520135253,MVN
move_o_hex,-12.397360328990608,13.944514260765867,0.10335422031903807,0.03127339945237035,0.039566116493816895,2.173567211160184e-06,0.0708416895133984,MVO
move_n_hex,0.8576790164710503,-0.9647148230718559,-0.0071502919717568725,0.031273399452370475,0.03956611649381716,2.1735672111598927e-06,0.0708416895133988,MVN
move_o_magnetrise,2.334503428400514,1.0733494760941589,2.5095377596532966,0.002076864803902043,0.000439037373611807,0.0023999747011715874,0.004915876878685437,MVO
move_n_magnetrise,-0.30247718839740734,-0.1390718590288143,-0.32515605523747043,0.0020768648039020225,0.00043903737361182597,0.0023999747011715887,0.004915876878685437,MVN
move_o_rockwrecker,29.516175299315165,-17.705919272610146,-10.055119450458335,0.015161931853461617,0.005455962013369091,0.0017595793101807475,0.022377473177011456,MVO
move_n_rockwrecker,-0.17465192484801714,0.10476875309236533,0.05949774822756426,0.015161931853461331,0.005455962013368839,0.001759579310180755,0.02237747317701092,MVN
move_o_rockclimb,19.23209294477136,-14.782516394224192,2.586445775792201,0.060812213944591284,0.03592811688910427,0.001099877891122032,0.09784020872481759,MVO
move_n_rockclimb,-1.075085941012062,0.8263518481243312,-0.14458392535484377,0.06081221394459109,0.03592811688910405,0.0010998778911220355,0.09784020872481718,MVN
move_o_thrash,14.136441776922325,-9.296877836217691,7.392560984850789,0.05896638653609166,0.02550342720872112,0.016125534888224713,0.10059534863303748,MVO
move_n_thrash,-1.4182190779436623,0.9326964819506394,-0.7416485130432828,0.058966386536091514,0.025503427208720956,0.016125534888224696,0.10059534863303717,MVN
